-577 -234 82 146 1 1
-569 -234 81 146 0 1
-562 -234 79 146 0 1
-554 -234 74 146 0 1
-546 -234 69 146 0 1
-538 -234 64 146 0 1
-530 -234 59 146 0 1
-523 -234 54 146 0 1
-515 -234 49 146 0 1
-507 -234 45 146 0 1
-499 -234 40 146 0 1
-491 -234 35 146 0 1
-484 -234 30 146 0 1
-476 -234 25 146 0 1
-468 -234 20 146 1 1
-460 -234 7 146 1 1
-452 -234 -5 146 1 1
-445 -234 -16 146 1 1
-437 -234 -26 146 1 1
-429 -234 -36 146 1 1
-421 -234 -44 146 1 1
-413 -234 -52 146 1 1
-406 -234 -59 146 1 1
-398 -234 -65 146 1 1
-390 -234 -70 146 1 1
-382 -234 308 173 1 1
-374 -234 309 173 1 1
-367 -234 305 173 1 1
-359 -234 302 173 1 1
-351 -234 300 173 1 1
-343 -234 298 173 1 1
-335 -234 298 173 1 0
-333 -234 298 173 1 0
-330 -234 300 173 1 0
-327 -234 302 173 0 0
-324 -234 297 173 0 0
-321 -234 291 173 0 0
-319 -234 285 173 0 0
-316 -234 279 173 0 0
-313 -234 274 173 0 0
-310 -234 268 173 0 0
-307 -234 262 173 0 0
-300 -234 256 173 0 0
-292 -234 250 173 0 0
-284 -234 245 173 0 0
-276 -234 239 173 0 0
-268 -234 233 173 0 0
-261 -234 227 173 0 0
-253 -234 222 173 0 0
-245 -234 216 173 0 0
-237 -234 210 173 0 0
-229 -234 204 173 0 0
-222 -234 199 173 0 0
-209 -234 193 173 0 1
-196 -234 187 173 0 1
-183 -234 181 173 0 1
-170 -234 175 173 0 1
-158 -234 170 173 0 1
-145 -234 164 173 0 1
-132 -234 158 173 0 1
-119 -234 152 173 0 1
-106 -234 147 173 1 1
-94 -234 133 173 1 1
-86 -234 120 173 1 1
-78 -234 108 173 1 1
-70 -234 96 173 1 1
-62 -234 86 173 1 1
-55 -234 77 173 1 1
-47 -234 68 173 1 1
-39 -234 61 173 1 1
-31 -234 54 173 1 1
-23 -234 48 173 1 1
-16 -234 43 173 1 1
-8 -234 39 173 1 1
0 -234 36 173 1 1
8 -234 33 173 1 1
16 -234 32 173 1 1
23 -234 31 173 1 1
31 -234 32 173 1 1
39 -234 33 173 1 1
47 -234 35 173 0 1
55 -234 31 173 0 1
62 -234 26 173 0 1
70 -234 20 173 0 1
78 -234 14 173 0 1
86 -234 8 173 0 1
94 -234 2 173 0 1
100 -234 -3 173 0 1
-600 -327 -9 173 0 1
-600 -327 -15 173 0 1
-590 -327 -21 173 0 1
-579 -327 -26 173 0 1
-568 -327 346 146 0 1
-557 -327 346 146 0 1
-546 -327 341 146 0 1
-535 -327 337 146 0 1
-524 -327 332 146 0 1
-513 -327 327 146 0 1
-502 -327 322 146 0 0
-497 -327 317 146 0 0
-491 -327 312 146 0 0
-485 -327 307 146 0 0
-479 -327 303 146 0 0
-473 -327 298 146 0 0
-467 -327 293 146 0 0
-461 -327 288 146 0 0
-455 -327 283 146 0 0
-449 -327 278 146 0 0
-443 -327 273 146 0 0
-433 -327 268 146 0 0
-422 -327 264 146 0 0
-411 -327 259 146 0 0
-400 -327 254 146 0 0
-389 -327 249 146 0 0
-378 -327 244 146 0 0
-367 -327 239 146 0 0
-356 -327 234 146 0 0
-345 -327 230 146 0 0
-334 -327 225 146 0 0
-324 -327 220 146 0 0
-313 -327 215 146 0 0
-302 -327 210 146 0 0
-291 -327 205 146 0 0
-280 -327 200 146 0 0
-269 -327 195 146 0 0
-258 -327 191 146 0 0
-247 -327 186 146 0 0
-236 -327 181 146 0 0
-225 -327 176 146 0 0
-215 -327 171 146 0 0
-204 -327 166 146 0 0
-193 -327 161 146 0 0
-182 -327 157 146 0 0
-171 -327 152 146 0 0
-160 -327 147 146 0 0
-144 -327 142 146 0 1
-128 -327 137 146 0 1
-112 -327 132 146 0 1
-96 -327 127 146 0 1
-81 -327 122 146 1 1
-65 -327 110 146 1 1
-49 -327 97 146 1 1
-33 -327 86 146 1 1
-17 -327 76 146 1 1
-1 -327 66 146 1 1
10 -327 58 146 1 1
21 -327 50 146 1 1
32 -327 44 146 1 1
43 -327 38 146 1 1
53 -327 33 146 1 1
64 -327 29 146 1 1
75 -327 25 146 1 1
86 -327 23 146 1 1
97 -327 22 146 1 1
100 -327 21 146 1 1
-600 -193 22 146 1 1
-600 -193 18 146 1 1
-594 -193 14 146 1 1
-588 -193 12 146 1 1
-581 -193 11 146 1 1
-575 -193 11 146 1 1
-568 -193 11 146 0 1
-562 -193 11 146 1 1
-555 -193 -2 146 1 1
-549 -193 -15 146 1 1
-543 -193 -26 146 1 1
-536 -193 -36 146 1 1
-530 -193 -45 146 1 1
-523 -193 -54 146 1 1
-517 -193 -62 146 1 1
-510 -193 -68 146 1 1
-504 -193 307 180 1 1
-498 -193 308 180 1 1
-491 -193 304 180 1 1
-485 -193 301 180 1 1
-478 -193 298 180 1 1
-472 -193 297 180 1 1
-465 -193 296 180 1 1
-459 -193 296 180 1 1
-453 -193 297 180 1 1
-446 -193 299 180 0 1
-440 -193 294 180 0 1
-433 -193 288 180 0 0
-432 -193 282 180 0 0
-430 -193 276 180 0 0
-429 -193 270 180 0 0
-428 -193 264 180 0 0
-426 -193 258 180 0 0
-425 -193 252 180 0 0
-423 -193 246 180 0 0
-422 -193 240 180 0 0
-420 -193 234 180 0 0
-419 -193 228 180 0 0
-412 -193 222 180 0 0
-406 -193 216 180 0 0
-400 -193 210 180 0 0
-393 -193 204 180 0 0
-387 -193 198 180 0 0
-380 -193 192 180 0 0
-374 -193 186 180 0 0
-367 -193 180 180 0 0
-361 -193 174 180 0 0
-355 -193 168 180 0 0
-348 -193 162 180 0 0
-342 -193 156 180 0 0
-335 -193 150 180 0 0
-329 -193 144 180 0 0
-322 -193 138 180 0 0
-316 -193 132 180 0 0
-310 -193 126 180 0 0
-303 -193 120 180 0 0
-297 -193 114 180 0 0
-285 -193 108 180 0 1
-274 -193 102 180 0 1
-262 -193 96 180 0 1
-251 -193 90 180 0 1
-240 -193 84 180 0 1
-228 -193 78 180 0 1
-217 -193 72 180 0 1
-205 -193 66 180 0 1
-194 -193 60 180 0 1
-182 -193 54 180 0 1
-176 -193 48 180 0 1
-169 -193 42 180 0 1
-163 -193 36 180 0 1
-157 -193 30 180 0 1
-150 -193 24 180 0 1
-144 -193 18 180 0 1
-137 -193 12 180 0 1
-131 -193 6 180 0 1
-124 -193 0 180 0 1
-118 -193 -6 180 0 1
-112 -193 -12 180 0 1
-105 -193 -18 180 0 1
-99 -193 -24 180 0 0
-97 -193 -30 180 0 0
-96 -193 350 160 0 0
-94 -193 350 160 0 0
-93 -193 344 160 0 0
-92 -193 339 160 0 0
-90 -193 334 160 0 0
-89 -193 328 160 0 0
-87 -193 323 160 0 0
-86 -193 318 160 0 0
-84 -193 312 160 0 0
-78 -193 307 160 0 0
-72 -193 302 160 0 0
-65 -193 296 160 0 0
-59 -193 291 160 0 0
-52 -193 286 160 0 0
-46 -193 280 160 1 0
-39 -193 267 160 1 0
-33 -193 254 160 1 0
-26 -193 243 160 1 0
-20 -193 232 160 1 0
-14 -193 222 160 1 0
-7 -193 213 160 1 0
-1 -193 205 160 1 0
6 -193 198 160 1 0
12 -193 191 160 1 0
19 -193 186 160 1 0
30 -193 181 160 1 1
41 -193 178 160 1 1
53 -193 175 160 1 1
64 -193 173 160 1 1
75 -193 172 160 1 1
-620 -339 172 160 1 1
-615 -339 167 160 1 1
-599 -339 164 160 1 1
-583 -339 161 160 1 1
-567 -339 159 160 1 1
-555 -339 159 160 1 1
-544 -339 159 160 0 1
-533 -339 158 160 0 1
-521 -339 152 160 0 1
-510 -339 147 160 0 1
-499 -339 142 160 0 1
-488 -339 136 160 0 1
-476 -339 131 160 0 1
-465 -339 126 160 0 1
-454 -339 120 160 0 1
-442 -339 115 160 0 1
-431 -339 110 160 0 1
-420 -339 104 160 0 1
-408 -339 99 160 0 1
-397 -339 94 160 0 1
-386 -339 88 160 0 1
-375 -339 83 160 0 1
-363 -339 78 160 0 1
-352 -339 72 160 0 1
-341 -339 67 160 0 1
-329 -339 62 160 0 1
-318 -339 56 160 0 1
-307 -339 51 160 0 1
-295 -339 46 160 0 1
-284 -339 40 160 0 1
-273 -339 35 160 0 1
-262 -339 30 160 0 1
-250 -339 24 160 0 1
-239 -339 19 160 0 1
-228 -339 14 160 0 1
-216 -339 8 160 0 1
-205 -339 3 160 0 1
-194 -339 -2 160 0 1
-182 -339 -8 160 0 1
-171 -339 -13 160 0 1
-160 -339 -18 160 0 1
-149 -339 -24 160 0 1
-137 -339 -29 160 0 1
-126 -339 349 144 0 1
-115 -339 349 144 0 1
-103 -339 344 144 0 1
-92 -339 339 144 0 1
-81 -339 335 144 1 1
-69 -339 322 144 1 1
-58 -339 310 144 1 1
-47 -339 299 144 1 1
-36 -339 288 144 1 1
-24 -339 279 144 1 1
-13 -339 271 144 1 1
-2 -339 263 144 1 1
10 -339 256 144 1 1
21 -339 250 144 1 1
32 -339 246 144 1 1
44 -339 242 144 1 1
55 -339 238 144 1 1
66 -339 236 144 1 1
77 -339 235 144 1 1
89 -339 234 144 1 1
100 -339 235 144 1 1
-600 -250 236 144 1 1
-600 -250 232 144 1 1
-592 -250 229 144 1 0
-589 -250 227 144 1 0
-585 -250 226 144 1 0
-582 -250 225 144 0 0
-579 -250 224 144 0 0
-575 -250 219 144 0 0
-572 -250 215 144 0 0
-569 -250 210 144 0 0
-565 -250 205 144 0 0
-562 -250 200 144 0 0
-559 -250 195 144 0 0
-550 -250 191 144 0 0
-542 -250 186 144 0 0
-534 -250 181 144 0 0
-525 -250 176 144 0 0
-517 -250 171 144 0 0
-509 -250 167 144 0 0
-500 -250 162 144 0 0
-492 -250 157 144 0 0
-484 -250 152 144 0 0
-475 -250 147 144 0 0
-467 -250 143 144 0 0
-459 -250 138 144 0 0
-450 -250 133 144 0 0
-442 -250 128 144 0 0
-429 -250 123 144 0 1
-415 -250 119 144 0 1
-402 -250 114 144 0 1
-389 -250 109 144 0 1
-375 -250 104 144 0 1
-362 -250 99 144 0 1
-349 -250 95 144 0 1
-335 -250 90 144 0 1
-322 -250 85 144 0 1
-309 -250 80 144 0 1
-300 -250 75 144 0 1
-292 -250 71 144 0 1
-284 -250 66 144 0 1
-275 -250 61 144 0 1
-267 -250 56 144 0 1
-259 -250 51 144 0 1
-250 -250 47 144 0 1
-242 -250 42 144 0 1
-234 -250 37 144 0 1
-225 -250 32 144 0 1
-217 -250 27 144 0 1
-209 -250 23 144 0 1
-200 -250 18 144 0 1
-192 -250 13 144 0 1
-184 -250 8 144 0 1
-175 -250 3 144 0 1
-167 -250 -1 144 0 1
-159 -250 -6 144 0 1
-150 -250 -11 144 0 1
-142 -250 -16 144 0 1
-134 -250 -21 144 0 1
-125 -250 -25 144 0 0
-122 -250 -30 144 0 0
-119 -250 350 169 0 0
